Date Time,output,DNI,DHI,GHI,Temperature,Wind Speed
26.03.2010 03:00:00,0.00,0.00,0.00,0.00,9.00,1.20
26.03.2010 04:00:00,0.00,0.00,0.00,0.00,9.00,1.50
26.03.2010 05:00:00,0.00,0.00,0.00,0.00,9.00,2.10
26.03.2010 06:00:00,0.00,0.00,0.00,0.00,9.00,3.10
26.03.2010 07:00:00,7.68,500.00,46.00,125.00,11.00,3.70
26.03.2010 08:00:00,32.61,796.00,70.00,361.00,14.00,3.50
26.03.2010 09:00:00,55.44,921.00,81.00,588.00,18.00,3.60
26.03.2010 10:00:00,71.72,985.00,86.00,776.00,23.00,4.10
26.03.2010 11:00:00,82.24,1011.00,92.00,905.00,25.00,4.50
26.03.2010 12:00:00,82.83,1006.00,104.00,962.00,26.00,4.70
26.03.2010 13:00:00,82.83,1001.00,103.00,951.00,27.00,4.70
26.03.2010 14:00:00,78.80,982.00,99.00,869.00,27.00,4.90
26.03.2010 15:00:00,55.13,579.00,222.00,610.00,26.00,4.90
26.03.2010 16:00:00,48.41,875.00,82.00,529.00,25.00,4.10
26.03.2010 17:00:00,25.17,753.00,63.00,304.00,21.00,2.50
26.03.2010 18:00:00,3.09,447.00,31.00,80.00,17.00,1.60
26.03.2010 19:00:00,0.00,0.00,0.00,0.00,15.00,1.60
26.03.2010 20:00:00,0.00,0.00,0.00,0.00,13.00,1.60
26.03.2010 21:00:00,0.00,0.00,0.00,0.00,12.00,1.70
26.03.2010 22:00:00,0.00,0.00,0.00,0.00,11.00,2.10
26.03.2010 23:00:00,0.00,0.00,0.00,0.00,11.00,3.10
27.03.2010 00:00:00,0.00,0.00,0.00,0.00,10.00,3.90
27.03.2010 01:00:00,0.00,0.00,0.00,0.00,9.00,3.50
27.03.2010 02:00:00,0.00,0.00,0.00,0.00,8.00,2.40
27.03.2010 03:00:00,0.00,0.00,0.00,0.00,7.00,1.90
27.03.2010 04:00:00,0.00,0.00,0.00,0.00,7.00,1.90
27.03.2010 05:00:00,0.00,0.00,0.00,0.00,6.00,1.70
27.03.2010 06:00:00,0.00,0.00,0.00,0.00,7.00,1.80
27.03.2010 07:00:00,7.57,446.00,50.00,122.00,11.00,2.60
27.03.2010 08:00:00,31.06,715.00,82.00,347.00,14.00,3.40
27.03.2010 09:00:00,53.31,837.00,101.00,566.00,17.00,3.40
27.03.2010 10:00:00,69.34,905.00,112.00,749.00,19.00,3.10
27.03.2010 11:00:00,79.61,942.00,118.00,878.00,21.00,3.10
27.03.2010 12:00:00,82.83,975.00,109.00,945.00,22.00,3.30
27.03.2010 13:00:00,82.83,976.00,108.00,938.00,23.00,3.60
27.03.2010 14:00:00,78.31,961.00,104.00,860.00,23.00,3.90
27.03.2010 15:00:00,66.08,925.00,96.00,718.00,23.00,4.00
27.03.2010 16:00:00,48.25,856.00,85.00,525.00,22.00,3.90
27.03.2010 17:00:00,24.66,718.00,67.00,299.00,20.00,2.80
27.03.2010 18:00:00,3.19,385.00,35.00,78.00,16.00,1.80
27.03.2010 19:00:00,0.00,0.00,0.00,0.00,14.00,1.80
27.03.2010 20:00:00,0.00,0.00,0.00,0.00,13.00,1.80
27.03.2010 21:00:00,0.00,0.00,0.00,0.00,12.00,1.90
27.03.2010 22:00:00,0.00,0.00,0.00,0.00,12.00,2.10
27.03.2010 23:00:00,0.00,0.00,0.00,0.00,11.00,2.20
28.03.2010 00:00:00,0.00,0.00,0.00,0.00,11.00,2.40
28.03.2010 01:00:00,0.00,0.00,0.00,0.00,10.00,2.60
28.03.2010 02:00:00,0.00,0.00,0.00,0.00,10.00,2.80
28.03.2010 03:00:00,0.00,0.00,0.00,0.00,9.00,2.90
28.03.2010 04:00:00,0.00,0.00,0.00,0.00,8.00,2.70
28.03.2010 05:00:00,0.00,0.00,0.00,0.00,8.00,2.50
28.03.2010 06:00:00,0.00,0.00,0.00,0.00,9.00,3.00
28.03.2010 07:00:00,6.61,341.00,51.00,108.00,11.00,3.70
28.03.2010 08:00:00,31.80,755.00,74.00,358.00,14.00,3.50
28.03.2010 09:00:00,53.70,861.00,93.00,575.00,19.00,3.90
28.03.2010 10:00:00,31.53,82.00,336.00,394.00,23.00,5.10
28.03.2010 11:00:00,47.90,188.00,418.00,571.00,25.00,6.10
28.03.2010 12:00:00,81.45,776.00,230.00,898.00,26.00,6.30
28.03.2010 13:00:00,53.77,229.00,443.00,638.00,26.00,6.50
28.03.2010 14:00:00,49.18,234.00,400.00,585.00,27.00,7.30
28.03.2010 15:00:00,66.15,925.00,90.00,715.00,26.00,8.20
28.03.2010 16:00:00,41.00,585.00,149.00,451.00,24.00,8.00
28.03.2010 17:00:00,24.70,740.00,61.00,302.00,22.00,6.00
28.03.2010 18:00:00,3.11,418.00,33.00,81.00,18.00,3.70
28.03.2010 19:00:00,0.00,0.00,0.00,0.00,16.00,2.90
28.03.2010 20:00:00,0.00,0.00,0.00,0.00,14.00,2.90
28.03.2010 21:00:00,0.00,0.00,0.00,0.00,13.00,2.70
28.03.2010 22:00:00,0.00,0.00,0.00,0.00,12.00,2.70
28.03.2010 23:00:00,0.00,0.00,0.00,0.00,12.00,3.00
29.03.2010 00:00:00,0.00,0.00,0.00,0.00,12.00,3.80
29.03.2010 01:00:00,0.00,0.00,0.00,0.00,11.00,4.20
29.03.2010 02:00:00,0.00,0.00,0.00,0.00,10.00,4.10
29.03.2010 03:00:00,0.00,0.00,0.00,0.00,9.00,4.00
29.03.2010 04:00:00,0.00,0.00,0.00,0.00,9.00,3.90
29.03.2010 05:00:00,0.00,0.00,0.00,0.00,9.00,4.00
29.03.2010 06:00:00,0.00,0.00,0.00,0.00,9.00,4.60
29.03.2010 07:00:00,8.18,499.00,49.00,134.00,11.00,6.00
29.03.2010 08:00:00,32.33,750.00,77.00,362.00,14.00,7.20
29.03.2010 09:00:00,55.14,860.00,95.00,580.00,17.00,7.50
29.03.2010 10:00:00,71.59,914.00,108.00,760.00,19.00,7.30
29.03.2010 11:00:00,82.38,941.00,118.00,885.00,20.00,7.00
29.03.2010 12:00:00,82.83,948.00,124.00,944.00,21.00,6.50
29.03.2010 13:00:00,82.83,937.00,129.00,932.00,22.00,6.00
29.03.2010 14:00:00,77.89,910.00,129.00,851.00,22.00,5.40
29.03.2010 15:00:00,65.63,865.00,121.00,708.00,21.00,4.80
29.03.2010 16:00:00,47.22,786.00,107.00,515.00,20.00,4.40
29.03.2010 17:00:00,24.04,640.00,83.00,293.00,18.00,3.70
29.03.2010 18:00:00,3.34,315.00,41.00,78.00,15.00,3.60
29.03.2010 19:00:00,0.00,0.00,0.00,0.00,13.00,4.10
29.03.2010 20:00:00,0.00,0.00,0.00,0.00,11.00,4.10
29.03.2010 21:00:00,0.00,0.00,0.00,0.00,10.00,4.00
29.03.2010 22:00:00,0.00,0.00,0.00,0.00,8.00,3.90
29.03.2010 23:00:00,0.00,0.00,0.00,0.00,7.00,3.60
30.03.2010 00:00:00,0.00,0.00,0.00,0.00,6.00,3.30
30.03.2010 01:00:00,0.00,0.00,0.00,0.00,5.00,2.90
30.03.2010 02:00:00,0.00,0.00,0.00,0.00,4.00,2.30
30.03.2010 03:00:00,0.00,0.00,0.00,0.00,4.00,1.70
30.03.2010 04:00:00,0.00,0.00,0.00,0.00,3.00,1.20
30.03.2010 05:00:00,0.00,0.00,0.00,0.00,3.00,1.00
30.03.2010 06:00:00,0.00,0.00,0.00,0.00,4.00,1.50
30.03.2010 07:00:00,5.11,80.00,65.00,79.00,6.00,2.50
30.03.2010 08:00:00,26.17,446.00,126.00,298.00,9.00,3.10
30.03.2010 09:00:00,53.95,786.00,124.00,571.00,12.00,3.50
30.03.2010 10:00:00,70.89,866.00,134.00,755.00,14.00,3.60
30.03.2010 11:00:00,80.86,911.00,138.00,884.00,16.00,3.40
30.03.2010 12:00:00,82.83,934.00,136.00,947.00,18.00,3.20
30.03.2010 13:00:00,82.83,934.00,134.00,937.00,19.00,3.20
30.03.2010 14:00:00,77.85,914.00,130.00,857.00,19.00,3.50
30.03.2010 15:00:00,65.99,870.00,121.00,714.00,19.00,4.00
30.03.2010 16:00:00,47.75,790.00,108.00,520.00,18.00,4.30
30.03.2010 17:00:00,24.15,636.00,85.00,296.00,17.00,4.10
30.03.2010 18:00:00,3.31,294.00,43.00,78.00,14.00,4.10
30.03.2010 19:00:00,0.00,0.00,0.00,0.00,12.00,4.90
30.03.2010 20:00:00,0.00,0.00,0.00,0.00,10.00,5.40
30.03.2010 21:00:00,0.00,0.00,0.00,0.00,9.00,5.60
30.03.2010 22:00:00,0.00,0.00,0.00,0.00,8.00,5.50
30.03.2010 23:00:00,0.00,0.00,0.00,0.00,7.00,5.10
31.03.2010 00:00:00,0.00,0.00,0.00,0.00,6.00,4.90
31.03.2010 01:00:00,0.00,0.00,0.00,0.00,5.00,4.70
31.03.2010 02:00:00,0.00,0.00,0.00,0.00,5.00,4.50
31.03.2010 03:00:00,0.00,0.00,0.00,0.00,4.00,4.20
31.03.2010 04:00:00,0.00,0.00,0.00,0.00,4.00,4.10
31.03.2010 05:00:00,0.00,0.00,0.00,0.00,4.00,4.40
31.03.2010 06:00:00,0.00,0.00,0.00,0.00,5.00,5.10
31.03.2010 07:00:00,0.95,0.00,25.00,25.00,5.00,5.70
31.03.2010 08:00:00,4.99,0.00,75.00,75.00,6.00,6.10
31.03.2010 09:00:00,4.78,0.00,73.00,73.00,7.00,6.10
31.03.2010 10:00:00,10.92,3.00,148.00,151.00,8.00,5.90
31.03.2010 11:00:00,5.07,0.00,78.00,78.00,8.00,5.50
31.03.2010 12:00:00,17.30,12.00,218.00,229.00,9.00,4.90
31.03.2010 13:00:00,11.11,5.00,150.00,155.00,10.00,4.20
31.03.2010 14:00:00,40.97,109.00,401.00,488.00,11.00,3.50
31.03.2010 15:00:00,20.57,21.00,254.00,269.00,11.00,3.00
31.03.2010 16:00:00,12.76,7.00,170.00,174.00,11.00,3.20
31.03.2010 17:00:00,18.64,329.00,121.00,230.00,10.00,3.90
31.03.2010 18:00:00,1.39,0.00,36.00,36.00,14.00,1.20
31.03.2010 19:00:00,0.00,0.00,0.00,0.00,12.00,2.30
31.03.2010 20:00:00,0.00,0.00,0.00,0.00,12.00,3.80
31.03.2010 21:00:00,0.00,0.00,0.00,0.00,11.00,4.40
31.03.2010 22:00:00,0.00,0.00,0.00,0.00,10.00,4.30
31.03.2010 23:00:00,0.00,0.00,0.00,0.00,9.00,3.90
01.04.2010 00:00:00,0.00,0.00,0.00,0.00,8.00,3.30
01.04.2010 01:00:00,0.00,0.00,0.00,0.00,7.00,3.20
01.04.2010 02:00:00,0.00,0.00,0.00,0.00,7.00,3.50
01.04.2010 03:00:00,0.00,0.00,0.00,0.00,6.00,4.00
01.04.2010 04:00:00,0.00,0.00,0.00,0.00,5.00,4.40
01.04.2010 05:00:00,0.00,0.00,0.00,0.00,4.00,4.40
01.04.2010 06:00:00,0.00,0.00,0.00,0.00,4.00,4.10
01.04.2010 07:00:00,0.95,0.00,25.00,25.00,4.00,4.20
01.04.2010 08:00:00,3.49,0.00,56.00,56.00,4.00,4.50
01.04.2010 09:00:00,8.79,0.00,122.00,122.00,5.00,4.50
01.04.2010 10:00:00,15.55,8.00,198.00,205.00,5.00,4.40
01.04.2010 11:00:00,18.36,12.00,228.00,238.00,5.00,4.30
01.04.2010 12:00:00,17.08,12.00,213.00,224.00,6.00,4.10
01.04.2010 13:00:00,25.21,19.00,304.00,321.00,6.00,3.90
01.04.2010 14:00:00,21.37,16.00,263.00,276.00,7.00,3.50
01.04.2010 15:00:00,15.59,9.00,200.00,206.00,7.00,3.00
01.04.2010 16:00:00,16.13,23.00,198.00,210.00,7.00,2.40
01.04.2010 17:00:00,12.34,72.00,138.00,163.00,7.00,1.60
01.04.2010 18:00:00,3.67,407.00,38.00,88.00,5.00,1.20
01.04.2010 19:00:00,0.00,0.00,0.00,0.00,3.00,1.70
01.04.2010 20:00:00,0.00,0.00,0.00,0.00,3.00,2.70
01.04.2010 21:00:00,0.00,0.00,0.00,0.00,2.00,3.40
01.04.2010 22:00:00,0.00,0.00,0.00,0.00,2.00,3.60
01.04.2010 23:00:00,0.00,0.00,0.00,0.00,1.00,3.70
02.04.2010 00:00:00,0.00,0.00,0.00,0.00,1.00,3.70
02.04.2010 01:00:00,0.00,0.00,0.00,0.00,1.00,3.80
02.04.2010 02:00:00,0.00,0.00,0.00,0.00,1.00,3.90
02.04.2010 03:00:00,0.00,0.00,0.00,0.00,0.00,3.80
02.04.2010 04:00:00,0.00,0.00,0.00,0.00,0.00,3.70
02.04.2010 05:00:00,0.00,0.00,0.00,0.00,0.00,3.70
02.04.2010 06:00:00,0.00,0.00,0.00,0.00,1.00,4.00
02.04.2010 07:00:00,9.51,578.00,47.00,158.00,3.00,4.00
02.04.2010 08:00:00,34.44,804.00,70.00,391.00,8.00,3.50
02.04.2010 09:00:00,56.31,908.00,83.00,611.00,13.00,3.10
02.04.2010 10:00:00,71.92,962.00,91.00,793.00,16.00,2.70
02.04.2010 11:00:00,81.97,991.00,97.00,919.00,17.00,2.50
02.04.2010 12:00:00,82.83,1002.00,99.00,978.00,18.00,2.50
02.04.2010 13:00:00,82.82,1000.00,98.00,967.00,19.00,2.70
02.04.2010 14:00:00,79.05,983.00,95.00,886.00,19.00,2.90
02.04.2010 15:00:00,66.23,929.00,96.00,737.00,19.00,3.00
02.04.2010 16:00:00,48.38,865.00,84.00,543.00,18.00,2.90
02.04.2010 17:00:00,24.92,740.00,66.00,317.00,16.00,2.00
02.04.2010 18:00:00,3.43,445.00,36.00,92.00,13.00,1.30
02.04.2010 19:00:00,0.00,0.00,0.00,0.00,10.00,1.50
02.04.2010 20:00:00,0.00,0.00,0.00,0.00,9.00,1.80
02.04.2010 21:00:00,0.00,0.00,0.00,0.00,8.00,2.30
02.04.2010 22:00:00,0.00,0.00,0.00,0.00,8.00,2.90
02.04.2010 23:00:00,0.00,0.00,0.00,0.00,7.00,3.40
03.04.2010 00:00:00,0.00,0.00,0.00,0.00,7.00,3.70
03.04.2010 01:00:00,0.00,0.00,0.00,0.00,6.00,3.70
03.04.2010 02:00:00,0.00,0.00,0.00,0.00,5.00,3.50
03.04.2010 03:00:00,0.00,0.00,0.00,0.00,5.00,3.30
03.04.2010 04:00:00,0.00,0.00,0.00,0.00,4.00,3.10
03.04.2010 05:00:00,0.00,0.00,0.00,0.00,4.00,3.10
03.04.2010 06:00:00,0.00,0.00,0.00,0.00,5.00,3.70
03.04.2010 07:00:00,9.70,625.00,44.00,166.00,8.00,4.20
03.04.2010 08:00:00,34.74,833.00,65.00,401.00,12.00,4.90
03.04.2010 09:00:00,57.13,927.00,78.00,621.00,16.00,5.60
03.04.2010 10:00:00,73.30,976.00,86.00,802.00,19.00,5.40
03.04.2010 11:00:00,82.83,1002.00,92.00,927.00,21.00,5.20
03.04.2010 12:00:00,82.83,1011.00,95.00,986.00,22.00,5.20
03.04.2010 13:00:00,82.82,1009.00,95.00,975.00,23.00,5.20
03.04.2010 14:00:00,79.70,993.00,92.00,894.00,24.00,5.30
03.04.2010 15:00:00,67.36,967.00,82.00,752.00,23.00,5.10
03.04.2010 16:00:00,48.87,907.00,73.00,556.00,22.00,4.60
03.04.2010 17:00:00,25.24,789.00,59.00,328.00,20.00,3.00
03.04.2010 18:00:00,3.48,503.00,34.00,99.00,16.00,1.80
03.04.2010 19:00:00,0.00,0.00,0.00,0.00,13.00,2.00
03.04.2010 20:00:00,0.00,0.00,0.00,0.00,13.00,2.60
03.04.2010 21:00:00,0.00,0.00,0.00,0.00,12.00,3.30
03.04.2010 22:00:00,0.00,0.00,0.00,0.00,11.00,3.80
03.04.2010 23:00:00,0.00,0.00,0.00,0.00,10.00,4.10
04.04.2010 00:00:00,0.00,0.00,0.00,0.00,9.00,3.90
04.04.2010 01:00:00,0.00,0.00,0.00,0.00,8.00,3.60
04.04.2010 02:00:00,0.00,0.00,0.00,0.00,8.00,3.20
04.04.2010 03:00:00,0.00,0.00,0.00,0.00,7.00,2.70
04.04.2010 04:00:00,0.00,0.00,0.00,0.00,6.00,2.30
04.04.2010 05:00:00,0.00,0.00,0.00,0.00,6.00,1.90
04.04.2010 06:00:00,0.00,0.00,0.00,0.00,7.00,2.30
04.04.2010 07:00:00,9.68,621.00,45.00,170.00,11.00,2.80
04.04.2010 08:00:00,33.97,829.00,66.00,403.00,15.00,2.50
04.04.2010 09:00:00,55.11,923.00,78.00,623.00,20.00,2.90
04.04.2010 10:00:00,70.76,973.00,87.00,804.00,24.00,3.60
04.04.2010 11:00:00,80.68,999.00,92.00,929.00,26.00,3.90
04.04.2010 12:00:00,82.83,1010.00,95.00,987.00,27.00,3.80
04.04.2010 13:00:00,82.82,1007.00,95.00,976.00,28.00,3.70
04.04.2010 14:00:00,76.69,990.00,91.00,893.00,28.00,3.40
04.04.2010 15:00:00,63.55,918.00,102.00,739.00,28.00,3.10
04.04.2010 16:00:00,45.95,844.00,91.00,543.00,27.00,2.70
04.04.2010 17:00:00,23.56,707.00,73.00,316.00,24.00,1.80
04.04.2010 18:00:00,3.38,402.00,40.00,93.00,20.00,1.50
04.04.2010 19:00:00,0.00,0.00,0.00,0.00,17.00,1.80
04.04.2010 20:00:00,0.00,0.00,0.00,0.00,15.00,2.10
04.04.2010 21:00:00,0.00,0.00,0.00,0.00,14.00,2.20
04.04.2010 22:00:00,0.00,0.00,0.00,0.00,13.00,2.30
04.04.2010 23:00:00,0.00,0.00,0.00,0.00,12.00,2.30
05.04.2010 00:00:00,0.00,0.00,0.00,0.00,11.00,2.40
05.04.2010 01:00:00,0.00,0.00,0.00,0.00,10.00,2.40
05.04.2010 02:00:00,0.00,0.00,0.00,0.00,10.00,2.50
05.04.2010 03:00:00,0.00,0.00,0.00,0.00,9.00,2.80
05.04.2010 04:00:00,0.00,0.00,0.00,0.00,9.00,3.20
05.04.2010 05:00:00,0.00,0.00,0.00,0.00,9.00,3.50
05.04.2010 06:00:00,0.00,0.00,0.00,0.00,10.00,4.20
05.04.2010 07:00:00,9.60,485.00,62.00,161.00,13.00,4.80
05.04.2010 08:00:00,32.78,714.00,95.00,389.00,17.00,5.90
05.04.2010 09:00:00,54.28,832.00,111.00,606.00,22.00,7.50
05.04.2010 10:00:00,70.44,892.00,122.00,783.00,25.00,8.20
05.04.2010 11:00:00,80.18,915.00,134.00,903.00,26.00,8.20
05.04.2010 12:00:00,76.01,594.00,345.00,872.00,27.00,7.90
05.04.2010 13:00:00,72.86,546.00,364.00,843.00,28.00,7.50
05.04.2010 14:00:00,47.83,213.00,414.00,588.00,29.00,7.30
05.04.2010 15:00:00,57.24,638.00,213.00,658.00,29.00,7.00
05.04.2010 16:00:00,42.01,643.00,148.00,493.00,28.00,6.40
05.04.2010 17:00:00,22.90,641.00,85.00,306.00,26.00,5.50
05.04.2010 18:00:00,3.34,326.00,44.00,88.00,23.00,5.40
05.04.2010 19:00:00,0.00,0.00,0.00,0.00,21.00,5.60
05.04.2010 20:00:00,0.00,0.00,0.00,0.00,18.00,4.80
05.04.2010 21:00:00,0.00,0.00,0.00,0.00,16.00,3.60
05.04.2010 22:00:00,0.00,0.00,0.00,0.00,14.00,2.40
05.04.2010 23:00:00,0.00,0.00,0.00,0.00,14.00,3.00
06.04.2010 00:00:00,0.00,0.00,0.00,0.00,12.00,6.40
06.04.2010 01:00:00,0.00,0.00,0.00,0.00,9.00,8.40
06.04.2010 02:00:00,0.00,0.00,0.00,0.00,8.00,7.30
06.04.2010 03:00:00,0.00,0.00,0.00,0.00,7.00,5.70
06.04.2010 04:00:00,0.00,0.00,0.00,0.00,6.00,4.30
06.04.2010 05:00:00,0.00,0.00,0.00,0.00,6.00,3.60
06.04.2010 06:00:00,0.00,0.00,0.00,0.00,7.00,3.70
06.04.2010 07:00:00,10.51,674.00,45.00,187.00,10.00,4.00
06.04.2010 08:00:00,35.81,876.00,62.00,427.00,14.00,4.30
06.04.2010 09:00:00,58.12,962.00,73.00,648.00,17.00,4.40
06.04.2010 10:00:00,73.79,1007.00,81.00,830.00,19.00,3.50
06.04.2010 11:00:00,82.83,1031.00,85.00,955.00,20.00,2.80
06.04.2010 12:00:00,82.83,1040.00,88.00,1014.00,22.00,2.80
06.04.2010 13:00:00,82.82,1037.00,87.00,1001.00,23.00,3.20
06.04.2010 14:00:00,79.66,1019.00,86.00,917.00,23.00,3.40
06.04.2010 15:00:00,66.50,962.00,92.00,764.00,24.00,3.60
06.04.2010 16:00:00,48.06,897.00,82.00,566.00,23.00,3.30
06.04.2010 17:00:00,24.78,775.00,66.00,336.00,21.00,2.20
06.04.2010 18:00:00,3.33,487.00,38.00,105.00,17.00,1.40
06.04.2010 19:00:00,0.00,0.00,0.00,0.00,14.00,1.60
06.04.2010 20:00:00,0.00,0.00,0.00,0.00,13.00,2.00
06.04.2010 21:00:00,0.00,0.00,0.00,0.00,13.00,2.80
06.04.2010 22:00:00,0.00,0.00,0.00,0.00,12.00,3.50
06.04.2010 23:00:00,0.00,0.00,0.00,0.00,11.00,3.90
07.04.2010 00:00:00,0.00,0.00,0.00,0.00,10.00,4.10
07.04.2010 01:00:00,0.00,0.00,0.00,0.00,10.00,4.40
07.04.2010 02:00:00,0.00,0.00,0.00,0.00,9.00,4.70
07.04.2010 03:00:00,0.00,0.00,0.00,0.00,9.00,5.00
07.04.2010 04:00:00,0.00,0.00,0.00,0.00,8.00,4.90
07.04.2010 05:00:00,0.00,0.00,0.00,0.00,7.00,4.50
07.04.2010 06:00:00,0.00,0.00,0.00,0.00,8.00,4.70
07.04.2010 07:00:00,9.11,407.00,66.00,153.00,11.00,4.50
07.04.2010 08:00:00,28.50,515.00,127.00,344.00,15.00,4.80
07.04.2010 09:00:00,48.56,627.00,170.00,547.00,20.00,6.00
07.04.2010 10:00:00,56.33,464.00,297.00,644.00,23.00,7.00
07.04.2010 11:00:00,72.82,617.00,306.00,829.00,24.00,7.50
07.04.2010 12:00:00,82.83,965.00,124.00,986.00,24.00,7.60
07.04.2010 13:00:00,77.69,649.00,310.00,883.00,24.00,7.60
07.04.2010 14:00:00,71.66,674.00,259.00,810.00,24.00,7.50
07.04.2010 15:00:00,61.32,739.00,171.00,690.00,23.00,7.20
07.04.2010 16:00:00,33.26,330.00,227.00,406.00,22.00,6.80
07.04.2010 17:00:00,13.32,106.00,150.00,187.00,20.00,5.90
07.04.2010 18:00:00,2.39,48.00,50.00,57.00,17.00,4.10
07.04.2010 19:00:00,0.00,0.00,0.00,0.00,15.00,2.90
07.04.2010 20:00:00,0.00,0.00,0.00,0.00,13.00,2.90
07.04.2010 21:00:00,0.00,0.00,0.00,0.00,13.00,3.30
07.04.2010 22:00:00,0.00,0.00,0.00,0.00,12.00,3.40
07.04.2010 23:00:00,0.00,0.00,0.00,0.00,12.00,3.10
08.04.2010 00:00:00,0.00,0.00,0.00,0.00,11.00,2.70
08.04.2010 01:00:00,0.00,0.00,0.00,0.00,10.00,2.50
08.04.2010 02:00:00,0.00,0.00,0.00,0.00,9.00,2.40
08.04.2010 03:00:00,0.00,0.00,0.00,0.00,8.00,2.20
08.04.2010 04:00:00,0.00,0.00,0.00,0.00,8.00,2.30
08.04.2010 05:00:00,0.00,0.00,0.00,0.00,8.00,2.50
08.04.2010 06:00:00,0.00,0.00,0.00,0.00,9.00,3.00
08.04.2010 07:00:00,3.75,0.00,61.00,61.00,11.00,4.10
08.04.2010 08:00:00,12.24,21.00,157.00,166.00,12.00,4.90
08.04.2010 09:00:00,33.67,194.00,284.00,402.00,14.00,5.30
08.04.2010 10:00:00,59.73,506.00,286.00,666.00,15.00,5.50
08.04.2010 11:00:00,67.67,472.00,362.00,763.00,17.00,5.70
08.04.2010 12:00:00,72.66,474.00,402.00,827.00,18.00,5.60
08.04.2010 13:00:00,47.46,128.00,459.00,573.00,19.00,5.30
08.04.2010 14:00:00,55.02,301.00,401.00,648.00,20.00,4.80
08.04.2010 15:00:00,51.23,446.00,280.00,594.00,20.00,4.30
08.04.2010 16:00:00,35.13,392.00,214.00,428.00,19.00,4.00
08.04.2010 17:00:00,19.33,330.00,148.00,264.00,18.00,3.40
08.04.2010 18:00:00,3.52,180.00,59.00,84.00,15.00,2.40
08.04.2010 19:00:00,0.00,0.00,0.00,0.00,13.00,2.20
08.04.2010 20:00:00,0.00,0.00,0.00,0.00,13.00,2.50
08.04.2010 21:00:00,0.00,0.00,0.00,0.00,12.00,2.70
08.04.2010 22:00:00,0.00,0.00,0.00,0.00,11.00,2.90
08.04.2010 23:00:00,0.00,0.00,0.00,0.00,11.00,3.10
09.04.2010 00:00:00,0.00,0.00,0.00,0.00,11.00,2.90
09.04.2010 01:00:00,0.00,0.00,0.00,0.00,11.00,2.50
09.04.2010 02:00:00,0.00,0.00,0.00,0.00,10.00,2.50
09.04.2010 03:00:00,0.00,0.00,0.00,0.00,10.00,3.50
09.04.2010 04:00:00,0.00,0.00,0.00,0.00,10.00,3.50
09.04.2010 05:00:00,0.00,0.00,0.00,0.00,10.00,2.50
09.04.2010 06:00:00,0.00,0.00,0.00,0.00,10.00,2.40
09.04.2010 07:00:00,8.45,163.00,95.00,131.00,11.00,3.00
09.04.2010 08:00:00,30.99,636.00,99.00,372.00,13.00,4.50
09.04.2010 09:00:00,53.08,731.00,149.00,595.00,16.00,5.20
09.04.2010 10:00:00,69.21,829.00,150.00,776.00,19.00,5.00
09.04.2010 11:00:00,79.65,886.00,146.00,902.00,21.00,4.80
09.04.2010 12:00:00,82.76,907.00,144.00,959.00,22.00,4.90
09.04.2010 13:00:00,82.08,903.00,143.00,946.00,23.00,5.20
09.04.2010 14:00:00,75.10,883.00,138.00,865.00,24.00,5.50
09.04.2010 15:00:00,62.96,850.00,124.00,725.00,25.00,5.70
09.04.2010 16:00:00,44.98,786.00,106.00,536.00,24.00,5.50
09.04.2010 17:00:00,22.85,663.00,82.00,318.00,22.00,4.20
09.04.2010 18:00:00,3.27,387.00,45.00,101.00,19.00,2.90
09.04.2010 19:00:00,0.00,0.00,0.00,0.00,17.00,3.10
09.04.2010 20:00:00,0.00,0.00,0.00,0.00,17.00,3.90
09.04.2010 21:00:00,0.00,0.00,0.00,0.00,16.00,4.70
09.04.2010 22:00:00,0.00,0.00,0.00,0.00,15.00,5.20
09.04.2010 23:00:00,0.00,0.00,0.00,0.00,14.00,5.70
10.04.2010 00:00:00,0.00,0.00,0.00,0.00,14.00,5.60
10.04.2010 01:00:00,0.00,0.00,0.00,0.00,13.00,5.10
10.04.2010 02:00:00,0.00,0.00,0.00,0.00,12.00,4.50
10.04.2010 03:00:00,0.00,0.00,0.00,0.00,12.00,4.10
10.04.2010 04:00:00,0.00,0.00,0.00,0.00,12.00,3.80
10.04.2010 05:00:00,0.00,0.00,0.00,0.00,12.00,3.40
10.04.2010 06:00:00,0.00,0.00,0.00,0.00,13.00,3.40
10.04.2010 07:00:00,10.30,507.00,65.00,181.00,15.00,4.00
10.04.2010 08:00:00,24.78,334.00,168.00,312.00,18.00,4.10
10.04.2010 09:00:00,53.41,841.00,103.00,619.00,22.00,3.90
10.04.2010 10:00:00,48.14,291.00,364.00,585.00,25.00,3.70
10.04.2010 11:00:00,10.59,6.00,153.00,158.00,26.00,3.80
10.04.2010 12:00:00,63.19,387.00,416.00,766.00,27.00,4.10
10.04.2010 13:00:00,70.63,516.00,388.00,849.00,28.00,4.30
10.04.2010 14:00:00,64.93,542.00,329.00,777.00,28.00,4.30
10.04.2010 15:00:00,60.96,836.00,126.00,719.00,28.00,4.10
10.04.2010 16:00:00,43.64,760.00,112.00,530.00,27.00,4.10
10.04.2010 17:00:00,22.13,618.00,90.00,311.00,25.00,3.40
10.04.2010 18:00:00,3.52,338.00,49.00,99.00,22.00,2.60
10.04.2010 19:00:00,0.00,0.00,0.00,0.00,20.00,2.80
